hour_of_year,pm2.5_2022,pm2.5_2023,pm2.5_2024
6523,9.0,4.0,
6524,6.0,,
6525,7.0,,
6526,11.0,5.0,
6527,24.0,8.0,
6528,27.0,23.0,
6529,29.0,17.0,
6530,30.0,9.0,
6531,21.0,3.0,
6532,14.0,5.0,
6533,10.0,4.0,
6534,15.0,8.0,
6535,20.0,11.0,
6536,27.0,10.0,
6537,34.0,12.0,
6538,42.0,17.0,
6539,25.0,21.0,
6540,12.0,27.0,
6541,16.0,19.0,
6542,29.0,24.0,
6543,36.0,30.0,
6544,31.0,21.0,
6545,21.0,10.0,
6546,18.0,12.0,
6547,13.0,7.0,
6548,8.0,4.0,
6549,6.0,3.0,
6550,8.0,7.0,
6551,17.0,10.0,
6552,22.0,7.0,
6553,,,76.0
6554,19.0,6.0,23.0
6555,22.0,3.0,13.0
6556,20.0,6.0,33.0
6557,17.0,8.0,22.0
6558,20.0,5.0,21.0
6559,19.0,7.0,35.0
6560,26.0,6.0,32.0
6561,33.0,6.0,
6562,31.0,7.0,34.0
6563,24.0,13.0,52.0
6564,25.0,22.0,
6565,24.0,31.0,24.0
6566,41.0,28.0,35.0
6567,39.0,24.0,32.0
6568,38.0,19.0,16.0
6569,26.0,20.0,24.0
6570,18.0,4.0,10.0
6571,13.0,2.0,23.0
6572,6.0,,
6573,3.0,,
6574,11.0,3.0,57.0
6575,16.0,,
6576,17.0,,
6577,16.0,2.0,
6578,11.0,2.0,62.0
6579,6.0,6.0,
6580,8.0,3.0,35.0
6581,6.0,3.0,16.0
6582,5.0,7.0,6.0
6583,4.0,7.0,5.0
6584,9.0,3.0,4.0
6585,6.0,10.0,7.0
6586,14.0,13.0,22.0
6587,16.0,17.0,
6588,17.0,21.0,
6589,17.0,29.0,
6590,31.0,22.0,
6591,39.0,36.0,8.0
6592,19.0,19.0,15.0
6593,,13.0,28.0
6594,2.0,22.0,
6595,,7.0,
6596,,7.0,
6597,,,
6598,9.0,8.0,
6599,11.0,2.0,12.0
6600,18.0,3.0,41.0
6601,13.0,,16.0
6602,10.0,,
6603,12.0,,37.0
6604,20.0,2.0,23.0
6605,14.0,28.0,18.0
6606,11.0,12.0,
6607,10.0,6.0,4.0
6608,15.0,,38.0
6609,11.0,5.0,
6610,8.0,12.0,44.0
6611,15.0,16.0,91.0
6612,18.0,14.0,89.0
6613,23.0,33.0,52.0
6614,21.0,38.0,
6615,18.0,38.0,
6616,16.0,36.0,14.0
6617,13.0,36.0,
6618,12.0,32.0,
6619,13.0,27.0,
6620,13.0,12.0,
6621,12.0,26.0,
6622,12.0,31.0,65.0
6623,16.0,20.0,87.0
6624,15.0,2.0,63.0
6625,13.0,,41.0
6626,,7.0,40.0
6627,,6.0,22.0
6628,5.0,6.0,24.0
6629,4.0,2.0,35.0
6630,10.0,,38.0
6631,10.0,7.0,34.0
6632,13.0,8.0,21.0
6633,11.0,10.0,25.0
6634,15.0,11.0,41.0
6635,18.0,15.0,61.0
6636,20.0,21.0,
6637,21.0,,
6638,15.0,,
6639,11.0,55.0,5.0
6640,18.0,34.0,
6641,25.0,28.0,
6642,21.0,28.0,34.0
6643,28.0,21.0,
6644,11.0,11.0,
6645,7.0,16.0,
6646,17.0,24.0,
6647,23.0,18.0,36.0
6648,7.0,8.0,
6649,8.0,3.0,
6650,9.0,6.0,
6651,16.0,7.0,
6652,17.0,8.0,
6653,15.0,3.0,
6654,16.0,4.0,
6655,17.0,2.0,
6656,19.0,12.0,
6657,17.0,13.0,
6658,22.0,21.0,
6659,23.0,19.0,
6660,19.0,22.0,
6661,18.0,26.0,
6662,26.0,23.0,
6663,21.0,33.0,
6664,23.0,22.0,
6665,29.0,,
6666,20.0,,
6667,12.0,,
6668,12.0,,
6669,,,
6670,9.0,5.0,
6671,18.0,2.0,
6672,28.0,5.0,
6673,23.0,6.0,
6674,18.0,,
6675,16.0,2.0,
6676,10.0,6.0,
6677,9.0,8.0,
6678,12.0,8.0,
6679,11.0,3.0,
6680,14.0,11.0,
6681,15.0,8.0,
6682,16.0,13.0,
6683,18.0,10.0,
6684,15.0,12.0,
6685,17.0,17.0,
6686,25.0,16.0,
6687,32.0,12.0,
6688,37.0,9.0,
6689,26.0,5.0,
6690,18.0,3.0,
6691,18.0,10.0,
6692,13.0,19.0,
6693,14.0,17.0,
6694,20.0,3.0,
6695,16.0,10.0,
6696,17.0,9.0,
6697,20.0,13.0,
6698,31.0,16.0,
6699,31.0,14.0,
6700,14.0,15.0,
6701,9.0,20.0,
6702,10.0,16.0,
6703,10.0,12.0,
6704,11.0,9.0,
6705,13.0,6.0,
6706,19.0,,
6707,21.0,9.0,
6708,24.0,15.0,
6709,18.0,14.0,
6710,12.0,14.0,
6711,10.0,11.0,
6712,14.0,10.0,
6713,18.0,6.0,
6714,24.0,,
6715,22.0,,
6716,20.0,12.0,
6717,13.0,9.0,
6718,12.0,5.0,
6719,16.0,11.0,
6720,13.0,6.0,
6721,7.0,2.0,
6722,6.0,8.0,
6723,5.0,5.0,
6724,12.0,7.0,
6725,9.0,,
6726,11.0,5.0,
6727,9.0,7.0,
6728,15.0,12.0,
6729,15.0,12.0,
6730,17.0,13.0,
6731,19.0,11.0,
6732,19.0,7.0,
6733,18.0,10.0,
6734,46.0,8.0,
6735,44.0,22.0,
6736,42.0,25.0,
6737,31.0,29.0,
6738,47.0,26.0,
6739,33.0,29.0,
6740,25.0,19.0,
6741,20.0,22.0,
6742,29.0,28.0,
6743,31.0,31.0,
6744,10.0,16.0,
6745,18.0,15.0,
6746,22.0,15.0,
6747,14.0,22.0,
6748,13.0,17.0,
6749,17.0,19.0,
6750,16.0,18.0,
6751,14.0,25.0,
6752,17.0,25.0,
6753,23.0,24.0,
6754,32.0,23.0,
6755,26.0,,
6756,32.0,,
6757,34.0,2.0,
6758,32.0,13.0,
6759,32.0,20.0,
6760,33.0,17.0,
6761,14.0,16.0,
6762,,18.0,
6763,3.0,17.0,
6764,14.0,18.0,
6765,16.0,21.0,
6766,11.0,52.0,
6767,20.0,25.0,
6768,20.0,24.0,
6769,19.0,40.0,
6770,32.0,25.0,
6771,22.0,39.0,
6772,17.0,39.0,
6773,15.0,33.0,
6774,16.0,29.0,
6775,20.0,15.0,
6776,20.0,31.0,
6777,26.0,51.0,
6778,22.0,29.0,
6779,20.0,28.0,
6780,18.0,29.0,
6781,21.0,24.0,
6782,21.0,18.0,
6783,19.0,14.0,
6784,15.0,13.0,
6785,19.0,18.0,
6786,10.0,9.0,
6787,15.0,13.0,
6788,17.0,13.0,
6789,16.0,22.0,
6790,15.0,33.0,
6791,10.0,13.0,
6792,22.0,,
6793,16.0,,
6794,2.0,6.0,
6795,8.0,,
6796,17.0,,
6797,13.0,19.0,
6798,13.0,13.0,
6799,19.0,15.0,
6800,22.0,17.0,
6801,17.0,13.0,
6802,20.0,7.0,
6803,23.0,,
6804,17.0,9.0,
6805,17.0,29.0,
6806,32.0,40.0,
6807,31.0,45.0,
6808,26.0,32.0,
6809,20.0,19.0,
6810,18.0,20.0,
6811,12.0,13.0,
6812,18.0,9.0,
6813,16.0,8.0,
6814,21.0,16.0,
6815,30.0,18.0,
6816,24.0,24.0,
6817,26.0,25.0,
6818,28.0,7.0,
6819,24.0,5.0,
6820,21.0,7.0,
6821,23.0,,
6822,37.0,24.0,
6823,34.0,28.0,
6824,38.0,28.0,
6825,39.0,22.0,
6826,32.0,11.0,
6827,35.0,6.0,
6828,29.0,27.0,
6829,32.0,35.0,
6830,33.0,40.0,
6831,32.0,31.0,
6832,28.0,26.0,
6833,5.0,38.0,
6834,5.0,39.0,
6835,6.0,22.0,
6836,9.0,10.0,
6837,22.0,6.0,
6838,43.0,16.0,
6839,41.0,12.0,
6840,30.0,20.0,
6841,27.0,13.0,
6842,14.0,8.0,
6843,20.0,12.0,
6844,20.0,6.0,
6845,22.0,26.0,
6846,29.0,22.0,
6847,29.0,,
6848,31.0,2.0,
6849,33.0,24.0,
6850,41.0,29.0,
6851,49.0,34.0,
6852,44.0,27.0,
6853,44.0,50.0,
6854,25.0,49.0,
6855,12.0,28.0,
6856,8.0,29.0,
6857,10.0,12.0,
6858,,4.0,
6859,3.0,12.0,
6860,21.0,,
6861,24.0,,
6862,31.0,8.0,
6863,33.0,5.0,
6864,38.0,9.0,
6865,23.0,13.0,
6866,16.0,,
6867,17.0,2.0,
6868,17.0,9.0,
6869,,25.0,
6870,,23.0,
6871,,15.0,
6872,,11.0,
6873,,25.0,
6874,,13.0,
6875,,8.0,
6876,,,
6877,,,
6878,,2.0,
6879,12.0,7.0,
6880,54.0,5.0,
6881,76.0,12.0,
6882,50.0,21.0,
6883,24.0,28.0,
6884,12.0,21.0,
6885,22.0,14.0,
6886,22.0,22.0,
6887,16.0,24.0,
6888,5.0,23.0,
6889,,22.0,
6890,,19.0,
6891,4.0,18.0,
6892,6.0,14.0,
6893,4.0,11.0,
6894,4.0,16.0,
6895,8.0,12.0,
6896,12.0,16.0,
6897,6.0,17.0,
6898,12.0,9.0,
6899,18.0,10.0,
6900,22.0,10.0,
6901,25.0,,
6902,35.0,7.0,
6903,44.0,11.0,
6904,42.0,11.0,
6905,32.0,2.0,
6906,28.0,9.0,
6907,17.0,15.0,
6908,12.0,15.0,
6909,4.0,24.0,
6910,9.0,36.0,
6911,15.0,42.0,
6912,,24.0,
6913,,6.0,
6914,,14.0,
6915,,5.0,
6916,,6.0,
6917,,10.0,
6918,4.0,12.0,
6919,4.0,24.0,
6920,5.0,14.0,
6921,6.0,,
6922,9.0,,
6923,18.0,,
6924,17.0,,
6925,,,
6926,41.0,9.0,
6927,42.0,8.0,
6928,34.0,10.0,
6929,32.0,10.0,
6930,14.0,9.0,
6931,15.0,14.0,
6932,18.0,17.0,
6933,11.0,18.0,
6934,11.0,26.0,
6935,4.0,21.0,
6936,,18.0,
6937,,27.0,
6938,,35.0,
6939,,32.0,
6940,,20.0,
6941,,28.0,
6942,5.0,32.0,
6943,10.0,21.0,
6944,10.0,19.0,
6945,14.0,34.0,
6946,18.0,40.0,
6947,19.0,19.0,
6948,26.0,7.0,
6949,37.0,4.0,
6950,39.0,13.0,
6951,28.0,30.0,
6952,33.0,29.0,
6953,24.0,17.0,
6954,6.0,14.0,
6955,,7.0,
6956,,10.0,
6957,,14.0,
6958,,19.0,
6959,,37.0,
6960,,34.0,
6961,,29.0,
6962,,31.0,
6963,,17.0,
6964,,12.0,
6965,7.0,17.0,
6966,,27.0,
6967,8.0,25.0,
6968,7.0,25.0,
6969,8.0,29.0,
6970,11.0,30.0,
6971,16.0,15.0,
6972,12.0,,
6973,9.0,,
6974,,17.0,
6975,,34.0,
6976,,30.0,
6977,,31.0,
6978,9.0,50.0,
6979,7.0,35.0,
6980,9.0,20.0,
6981,,29.0,
6982,3.0,39.0,
6983,10.0,32.0,
6984,14.0,31.0,
6985,7.0,46.0,
6986,,52.0,
6987,4.0,32.0,
6988,5.0,20.0,
6989,11.0,20.0,
6990,13.0,24.0,
6991,21.0,49.0,
6992,22.0,51.0,
6993,13.0,38.0,
6994,12.0,33.0,
6995,8.0,33.0,
6996,16.0,32.0,
6997,19.0,31.0,
6998,27.0,28.0,
6999,20.0,34.0,
7000,19.0,21.0,
7001,17.0,19.0,
7002,15.0,9.0,
7003,13.0,2.0,
7004,14.0,,
7005,21.0,9.0,
7006,35.0,30.0,
7007,32.0,30.0,
7008,15.0,34.0,
7009,15.0,38.0,
7010,27.0,27.0,
7011,22.0,63.0,
7012,25.0,69.0,
7013,20.0,45.0,
7014,19.0,37.0,
7015,26.0,46.0,
7016,33.0,51.0,
7017,34.0,75.0,
7018,42.0,55.0,
7019,39.0,45.0,
7020,31.0,38.0,
7021,19.0,42.0,
7022,21.0,41.0,
7023,28.0,24.0,
7024,24.0,21.0,
7025,19.0,26.0,
7026,28.0,6.0,
7027,41.0,9.0,
7028,24.0,,
7029,17.0,,
7030,19.0,21.0,
7031,27.0,29.0,
7032,34.0,43.0,
7033,28.0,50.0,
7034,30.0,50.0,
7035,22.0,54.0,
7036,14.0,81.0,
7037,17.0,73.0,
7038,23.0,56.0,
7039,29.0,59.0,
7040,26.0,45.0,
7041,29.0,48.0,
7042,36.0,67.0,
7043,48.0,59.0,
7044,43.0,20.0,
7045,30.0,33.0,
7046,29.0,46.0,
7047,30.0,49.0,
7048,21.0,39.0,
7049,27.0,32.0,
7050,33.0,22.0,
7051,28.0,15.0,
7052,17.0,,
7053,5.0,,
7054,18.0,19.0,
7055,34.0,30.0,
7056,27.0,31.0,
7057,21.0,34.0,
7058,20.0,26.0,
7059,14.0,4.0,
7060,17.0,6.0,
7061,12.0,21.0,
7062,13.0,17.0,
7063,19.0,23.0,
7064,24.0,20.0,
7065,33.0,17.0,
7066,57.0,20.0,
7067,60.0,18.0,
7068,48.0,14.0,
7069,53.0,38.0,
7070,44.0,49.0,
7071,37.0,45.0,
7072,37.0,30.0,
7073,44.0,18.0,
7074,33.0,16.0,
7075,19.0,18.0,
7076,18.0,15.0,
7077,12.0,20.0,
7078,22.0,25.0,
7079,17.0,22.0,
7080,13.0,11.0,
7081,14.0,11.0,
7082,,,
7083,4.0,7.0,
7084,6.0,19.0,
7085,3.0,20.0,
7086,5.0,13.0,
7087,10.0,15.0,
7088,16.0,18.0,
7089,20.0,18.0,
7090,22.0,5.0,
7091,27.0,13.0,
7092,32.0,21.0,
7093,30.0,29.0,
7094,33.0,25.0,
7095,40.0,26.0,
7096,33.0,30.0,
7097,27.0,27.0,
7098,21.0,28.0,
7099,13.0,25.0,
7100,12.0,33.0,
7101,8.0,34.0,
7102,13.0,36.0,
7103,16.0,39.0,
7104,17.0,27.0,
7105,16.0,16.0,
7106,14.0,6.0,
7107,14.0,7.0,
7108,,10.0,
7109,,22.0,
7110,,17.0,
7111,,3.0,
7112,,19.0,
7113,,21.0,
7114,,25.0,
7115,,36.0,
7116,,38.0,
7117,,40.0,
7118,,37.0,
7119,,35.0,
7120,,33.0,
7121,,27.0,
7122,,26.0,
7123,,32.0,
7124,,30.0,
7125,,29.0,
7126,,31.0,
7127,,24.0,
7128,,17.0,
7129,,18.0,
7130,,11.0,
7131,,9.0,
7132,,16.0,
7133,,17.0,
7134,,20.0,
7135,,23.0,
7136,,27.0,
7137,,26.0,
7138,,24.0,
7139,,25.0,
7140,,29.0,
7141,,31.0,
7142,,33.0,
7143,,32.0,
7144,,35.0,
7145,,31.0,
7146,,38.0,
7147,,33.0,
7148,,28.0,
7149,,29.0,
7150,,21.0,
7151,,14.0,
7152,,14.0,
7153,,15.0,
7154,,7.0,
7155,,,
7156,,14.0,
7157,,22.0,
7158,,13.0,
7159,,,
7160,,2.0,
7161,,25.0,
7162,,6.0,
7163,,8.0,
7164,,22.0,
7165,11.0,21.0,
7166,13.0,18.0,
7167,,22.0,
7168,67.0,31.0,
7169,46.0,44.0,
7170,37.0,47.0,
7171,26.0,32.0,
7172,18.0,22.0,
7173,22.0,31.0,
7174,29.0,24.0,
7175,24.0,21.0,
7176,20.0,12.0,
7177,21.0,9.0,
7178,18.0,13.0,
7179,11.0,18.0,
7180,11.0,6.0,
7181,8.0,6.0,
7182,10.0,16.0,
7183,10.0,9.0,
7184,15.0,14.0,
7185,17.0,21.0,
7186,23.0,9.0,
7187,23.0,12.0,
7188,26.0,15.0,
7189,22.0,23.0,
7190,18.0,24.0,
7191,15.0,31.0,
7192,29.0,31.0,
7193,29.0,29.0,
7194,20.0,27.0,
7195,28.0,22.0,
7196,21.0,16.0,
7197,24.0,25.0,
7198,17.0,22.0,
7199,21.0,11.0,
7200,34.0,7.0,
7201,26.0,2.0,9.0
7202,35.0,,
7203,28.0,11.0,
7204,18.0,15.0,
7205,14.0,14.0,
7206,16.0,10.0,
7207,16.0,8.0,
7208,29.0,6.0,
7209,33.0,13.0,
7210,37.0,14.0,
7211,36.0,2.0,
7212,30.0,9.0,
7213,28.0,16.0,
7214,24.0,19.0,
7215,22.0,23.0,
7216,22.0,27.0,
7217,,39.0,
7218,,36.0,
7219,,20.0,
7220,,8.0,
7221,,20.0,
7222,3.0,33.0,
7223,2.0,14.0,
7224,3.0,10.0,
7225,4.0,8.0,
7226,8.0,,
7227,6.0,,
7228,4.0,7.0,
7229,9.0,8.0,
7230,6.0,4.0,
7231,8.0,6.0,
7232,12.0,8.0,
7233,32.0,8.0,
7234,48.0,,
7235,28.0,3.0,
7236,25.0,10.0,
7237,15.0,13.0,
7238,18.0,22.0,
7239,15.0,26.0,
7240,16.0,16.0,
7241,25.0,24.0,
7242,36.0,19.0,
7243,23.0,16.0,
7244,21.0,15.0,
7245,19.0,19.0,
7246,25.0,32.0,
7247,16.0,16.0,
7248,20.0,8.0,
7249,24.0,2.0,
7250,29.0,,
7251,,2.0,
7252,,,
7253,17.0,,
7254,22.0,10.0,
7255,30.0,3.0,
7256,20.0,,
7257,20.0,,
7258,30.0,,
7259,29.0,,
7260,29.0,11.0,
7261,23.0,10.0,
7262,29.0,13.0,
7263,28.0,14.0,
7264,38.0,8.0,
7265,30.0,14.0,
7266,21.0,13.0,
7267,23.0,14.0,
7268,13.0,8.0,
7269,16.0,,
7270,26.0,,
7271,21.0,,
7272,25.0,,
7273,18.0,4.0,
7274,26.0,,
7275,18.0,,
7276,8.0,,
7277,7.0,2.0,
7278,10.0,5.0,
7279,9.0,4.0,
7280,8.0,5.0,
7281,15.0,15.0,
7282,17.0,11.0,
7283,26.0,16.0,
7284,25.0,14.0,
7285,21.0,21.0,
7286,24.0,28.0,
7287,26.0,,
7288,22.0,,
7289,29.0,,
7290,29.0,,
7291,14.0,7.0,
7292,9.0,2.0,
7293,9.0,3.0,
7294,8.0,8.0,
7295,9.0,6.0,
7296,5.0,9.0,
7297,,,
7298,,12.0,
7299,,11.0,
7300,4.0,7.0,
7301,3.0,5.0,
7302,3.0,4.0,
7303,6.0,5.0,
7304,6.0,9.0,
7305,9.0,13.0,
7306,4.0,14.0,
7307,10.0,9.0,
7308,8.0,4.0,
7309,10.0,4.0,
7310,17.0,14.0,
7311,10.0,12.0,
7312,8.0,14.0,
7313,10.0,18.0,
7314,5.0,26.0,
7315,8.0,20.0,
7316,6.0,29.0,
7317,7.0,26.0,
7318,11.0,33.0,
7319,16.0,27.0,
7320,13.0,19.0,
7321,7.0,26.0,
7322,6.0,25.0,
7323,2.0,25.0,
7324,4.0,26.0,
7325,3.0,22.0,
7326,6.0,18.0,
7327,12.0,28.0,
7328,17.0,44.0,7.0
7329,14.0,50.0,15.0
7330,8.0,69.0,
7331,26.0,16.0,
7332,,,
7333,59.0,,
7334,31.0,8.0,
7335,30.0,13.0,
7336,17.0,31.0,
7337,16.0,15.0,
7338,13.0,11.0,
7339,,13.0,
7340,7.0,19.0,
7341,11.0,24.0,
7342,15.0,26.0,
7343,17.0,26.0,
7344,15.0,23.0,
7345,13.0,26.0,
7346,5.0,32.0,
7347,9.0,27.0,
7348,11.0,24.0,
7349,24.0,27.0,
7350,21.0,32.0,
7351,16.0,34.0,
7352,10.0,34.0,
7353,16.0,41.0,
7354,12.0,37.0,
7355,19.0,32.0,
7356,22.0,16.0,
7357,25.0,13.0,
7358,32.0,16.0,
7359,30.0,13.0,
7360,30.0,18.0,
7361,32.0,15.0,
7362,35.0,19.0,
7363,32.0,23.0,
7364,27.0,22.0,
7365,38.0,34.0,
7366,25.0,42.0,
7367,5.0,50.0,
7368,5.0,37.0,
7369,7.0,32.0,
7370,3.0,19.0,
7371,5.0,14.0,
7372,6.0,6.0,
7373,8.0,10.0,
7374,10.0,10.0,
7375,12.0,13.0,
7376,16.0,9.0,
7377,22.0,19.0,
7378,25.0,26.0,
7379,37.0,31.0,
7380,45.0,35.0,
7381,53.0,22.0,
7382,62.0,11.0,
7383,60.0,10.0,
7384,62.0,11.0,
7385,67.0,15.0,
7386,45.0,15.0,
7387,28.0,13.0,
7388,22.0,16.0,
7389,31.0,18.0,
7390,42.0,32.0,
7391,24.0,44.0,
7392,18.0,45.0,
7393,,28.0,
7394,2.0,19.0,
7395,,16.0,
7396,,8.0,
7397,,10.0,
7398,,5.0,
7399,,6.0,
7400,,10.0,
7401,,17.0,
7402,5.0,26.0,
7403,9.0,29.0,
7404,15.0,21.0,
7405,12.0,9.0,
7406,16.0,4.0,
7407,32.0,3.0,
7408,25.0,15.0,
7409,31.0,20.0,
7410,23.0,16.0,
7411,20.0,10.0,
7412,11.0,10.0,
7413,15.0,16.0,
7414,14.0,19.0,
7415,16.0,28.0,
7416,21.0,33.0,
7417,33.0,15.0,
7418,40.0,11.0,
7419,25.0,10.0,
7420,19.0,5.0,
7421,23.0,8.0,
7422,34.0,6.0,
7423,38.0,10.0,
7424,31.0,12.0,
7425,35.0,26.0,
7426,32.0,33.0,
7427,32.0,5.0,
7428,29.0,,
7429,20.0,8.0,
7430,24.0,18.0,
7431,30.0,16.0,
7432,31.0,12.0,
7433,31.0,8.0,
7434,28.0,8.0,
7435,17.0,13.0,
7436,15.0,9.0,
7437,27.0,21.0,
7438,31.0,29.0,
7439,66.0,33.0,
7440,76.0,34.0,
7441,53.0,19.0,
7442,30.0,5.0,
7443,32.0,11.0,
7444,20.0,10.0,
7445,15.0,9.0,
7446,16.0,14.0,
7447,18.0,11.0,
7448,20.0,24.0,
7449,23.0,27.0,
7450,33.0,44.0,
7451,39.0,39.0,
7452,30.0,26.0,
7453,34.0,30.0,
7454,32.0,48.0,
7455,31.0,28.0,
7456,27.0,19.0,
7457,28.0,21.0,
7458,25.0,18.0,
